,Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Kidney - Medulla,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood,Row Mean
HNF4G,-4.473931188332412,-5.321928094887363,-5.878321443411748,-4.237863830098888,-6.058893689053568,-4.795859283219775,-3.5563933485243853,-2.0709665213541437,-2.237863830098888,-1.7514651638613212,-3.2933589426905914,-2.272297327162762,-2.4266254735540556,-2.6259342817774622,-2.795859283219775,-2.4422223286050744,-2.1778817252706553,-2.365871442474959,-2.6989977439671855,-1.9268652953697847,-2.795859283219775,0.5310694927259542,-4.411195432984449,-5.643856189774724,-4.608232280044003,-2.965784284662087,3.0450934383449475,-6.380821783940931,-1.8008773579863993,-7.158429362604483,-3.0588936890535687,,-6.965784284662087,1.0157829972409274,0.13619138628714403,1.9741621677965997,-3.77595972578207,-2.63486740654747,,-1.3770696490798233,,1.5489297694764,-2.932361283124637,-0.7858751946471527,,,4.6082178530214595,-4.411195432984449,1.1414327909292956,1.0114956388378293,,-6.380821783940931,-3.77595972578207,,-2.601295081980752
HOXA9,2.853995647176393,-0.40354186044101437,2.6331986863740036,-2.3291596641184382,-2.8365012677171206,4.258518924711301,4.615298579092115,,-7.380821783940931,-6.643856189774724,-5.50635266602479,-5.442222328605074,-6.058893689053568,,,-5.643856189774724,,-6.965784284662087,-2.0174170530774096,-5.795859283219775,3.287176751731597,-4.921390165303634,4.331633567171029,4.6076262208454875,4.538227739736,4.651338766105931,4.772941337831336,-2.8262329322632938,-0.8008773579863994,-3.1975999598851605,4.143230134776893,-4.965784284662087,-4.756330919033138,4.546585829008101,4.783980413683795,-4.717856771218502,-0.3959286763311392,-4.237863830098888,3.200849574637213,3.2464080872463845,-1.1328942704973453,-4.380821783940931,-4.680382065799838,4.5447326559326235,5.069530325162305,4.90977310414164,4.277240898332068,0.3961594890731545,-2.8783214434117474,-2.3510744405468786,-1.6989977439671857,5.137708437469602,4.468909092110591,-1.4819685073978306,-0.34347054300808194
HOXB13,-1.0144995696951151,,,,,,0.6257380619086478,,,,,,,,,,,,,,-6.380821783940931,-7.158429362604483,1.0724488500696925,-2.86775220170156,-5.795859283219775,0.22650852980867975,-0.6082322800440033,-7.643856189774724,-5.573466861883326,,-5.643856189774724,,,-5.058893689053568,-6.380821783940931,,,,,,-6.380821783940931,,-7.158429362604483,6.892391025913404,-6.380821783940931,-1.6529013293777317,-5.795859283219775,,,-2.4819685073978306,,-6.058893689053568,3.0027025203798234,,-3.4007128672647013
HSF1,6.4963345134171115,6.431790083378801,6.210135560074479,6.898450232807866,6.762215915727782,6.994353436858858,6.866660750819986,4.957914598632986,5.36053986165181,5.016585460434448,6.239550796613645,6.354381632113322,5.709290635723358,5.551516017628014,4.882643049361842,5.367545800105339,5.255311886359598,4.799087306074004,5.320845667645722,5.108524456778169,6.604960869503778,6.24260250592898,6.371384613557957,6.8060662260890314,6.88508622529017,6.898450232807866,6.159265883160681,6.7481928495894605,6.06888573730101,6.77082904603249,6.882643049361842,6.446090773723216,6.316236270015338,5.559797695754872,6.086613947409496,4.921721947009604,6.793115555274348,6.006634643394229,6.41006969175638,6.77082904603249,6.94251450533924,5.517275693209582,6.577428828035749,6.79051141189419,6.449643906293753,6.460251098943846,6.148120631123964,6.392660880711793,6.179112900678563,7.948951200441422,6.787902559391432,6.946028989515477,6.62541662207078,5.51443791382931,6.215063178012582
HSF2,4.078097423026661,3.5496691707264905,4.4087118610294285,4.161484638641659,3.9011082430145123,4.324810603420484,4.119356177039675,2.9858647012425323,3.355439197248686,3.119688174519196,5.0630714498426785,4.699884728697476,3.5323169593327655,3.9662458732249397,3.0734775096789684,3.637494325206311,3.29130885982897,2.7922306738331844,3.5570424152637194,3.0617761975866897,4.0435194936627425,4.432625411432297,3.977737849242815,5.060479781407595,4.867896463992655,4.377817853083645,3.5533605033353277,4.454833906898869,3.083553787089846,4.552131108253784,4.684257705058932,4.28318097894557,3.538538163629804,2.339137384919585,2.8781367666269477,1.871449415677,4.0413306068206225,3.6467386983078462,5.042644337408494,4.60229058486114,4.764738923023377,2.0854246562526777,4.375734538583156,4.224194663970433,4.327687364176048,4.303780748177103,3.888499735514123,3.9891390073682333,3.4208865749755315,5.859721128927965,3.990954860396993,4.900866807980749,4.159064008810545,1.2992446577960728,3.8814940307224726
IRF1,4.060912049587874,4.724650271732967,3.034567892818214,3.40735275114004,3.589164236699772,2.9811219897943104,3.8449881566826116,0.9358368736840253,0.635986503745623,1.171847313573341,2.0945738979800548,2.203201156316611,1.0207688650945719,0.7415748474187956,1.142086629617527,1.5385381636298041,0.7974280821523131,1.0278617753545096,2.1469809972232294,1.529571107573895,4.197708157955851,5.439124424050663,3.0499792027077914,4.332707933640605,4.195347598322219,4.169123281476757,4.574404309022579,3.787641414483326,3.5084286525318573,3.875780063068488,4.610581958492531,2.7307486294162127,2.27500704749987,3.6599245584023783,4.332349900373874,3.585563498455692,5.967168607532628,4.004501392234941,1.8282253603588847,4.17951105027151,3.7371459197762014,1.8399595874895318,3.6357543912777603,4.534808661231747,3.3868109464722167,3.2963105607080925,5.398829182444627,6.349789870241872,3.9164766444377164,3.598126959919604,4.353323291162897,4.161887682376894,4.073820233291672,6.517118185153212,3.328388939224126
IRF2,5.133810091106031,4.818646082822539,5.0641499391213465,4.932628157022127,4.995032192477536,5.239550796613645,5.20906339534927,3.1135338195919138,3.017209290032223,3.2879154967120936,3.9354597478052895,3.9059284781731347,3.179351803619669,3.2035144111307585,3.0950804919014145,3.290866699625002,3.155749232677945,3.0813396274519387,4.051372101721025,3.3673710656485296,4.957914598632986,6.301404737564478,4.8562387598970815,5.018367115543116,5.0870384567669475,4.8529975876133165,4.614415386508126,4.860962797858116,4.5229345609434555,4.7865963618908065,4.983221650742669,3.4594316186372973,3.0799753767205957,3.350497247084133,3.965784284662087,3.889960199658641,5.28909670241999,4.765799923285126,3.7602209464665095,5.19416586852982,5.1083153553877185,2.8793136763108875,4.1651079851445365,4.843481425432457,4.560103513464738,4.647314509547136,4.85897561429202,5.661065479806948,4.456806149230474,2.8200768210975133,4.800641097329084,5.247547806890298,5.130724991118873,5.559491813205038,4.359510432227527
IRF3,5.922197848396367,5.773468927905195,5.72137265947682,6.142923927614353,5.954312652070007,5.827310943949667,6.487518506065784,4.080657663345225,4.130519083027338,4.160274831408593,5.139551352398794,5.111448698487674,4.599317793698226,4.553360503335328,3.956056652412403,4.32876467228402,4.191799501065075,4.008092420948722,4.78135971352466,4.23342794374847,6.125568451778029,6.513569700030107,5.38560359805024,6.692092375427572,7.054739966970305,5.918624755574591,5.976821852360685,5.828834649468056,5.762614578754559,5.681449265314958,7.027905996569885,4.72137265947682,4.007195501404204,5.477029653013065,6.301587646603187,5.020813304252452,6.4971333036711085,6.065227622775619,3.4594316186372973,6.377470842849648,6.638291094170947,5.107060110203349,6.411765185006983,6.900866807980749,6.284292026394312,6.160678213220501,6.441616269406558,7.102238193930738,5.888256181020274,5.629065137092279,6.972692654004264,6.560714954474479,6.502155537646103,5.5505928897042995,5.613872386896315
IRF4,2.300416627836874,0.7748397598273264,-2.795859283219775,-0.9323612831246367,-0.37519723474705274,-1.4699292577749161,-0.12973392960401728,-4.321928094887363,-4.50635266602479,-4.035046947099201,-4.680382065799838,-4.293358942690592,-4.158429362604483,-4.184424571137427,-4.011587974275212,-3.365871442474959,-4.132894270497346,-4.184424571137427,-1.8211260418302049,-3.522840788813359,2.1618876823768938,8.588714635582264,-3.0709665213541437,5.06177619758669,4.410748128185948,-1.3364276645824773,2.2989515164680525,-1.741782610463982,-0.015957573902976245,-1.6896598793878495,0.8639384504239717,-1.1648843847417822,-3.795859283219775,-2.3004483674769105,-1.8730271437422346,-0.8365012677171204,1.9571717072463906,2.272620454662992,-2.539519529959989,0.03421571533791298,-0.7013416844354848,-3.6803820657998387,-1.2412704315421375,-1.1778817252706555,1.948974554279771,1.948974554279771,3.7070829917717063,4.73226919950145,0.7815695448159741,0.9153296760130094,-0.5585165204173551,-0.15360697914763968,1.781569544815974,1.2022609835620026,-0.6862309340061108
ISL1,,2.0621217119077975,-5.965784284662087,-4.473931188332412,,,-1.3437324652057108,,,0.9985565831303312,,,,,,1.9701173976055,1.2702299072379977,0.7782085763980877,-6.058893689053568,-6.265344566520995,-3.7563309190331373,,,4.116863757690899,0.252173413202027,-0.23616354110904858,-1.077041035763828,2.0952493170190243,-5.107803289534515,-5.210896782498619,-4.795859283219775,,,,,,-4.680382065799838,0.6762674082658898,,-5.011587974275212,-4.680382065799838,0.16221003631430692,1.712375672880673,4.379898163524692,-0.9517638143471524,-1.5820799921880346,-1.038006322579745,-5.878321443411748,3.339137384919585,1.6780719051126378,-2.217591435072627,-2.2584251525812045,4.806324057390029,,-1.2083576005254175
JUN,8.790837186997955,9.047123912114026,5.956753662671981,8.138783757253849,7.761883612365518,7.947783026255419,8.159871336778389,5.632268215499513,5.701271802201968,5.3032327852506365,6.609104846618959,6.417177411906387,5.85872702377863,5.943218087426284,5.626731150672787,5.575463612084407,5.054197294388812,5.064365540263628,6.177718511162182,5.631977320238746,8.802193216941825,4.957218149166944,7.094869432718697,8.641329261745685,8.57723998124696,7.593951283948411,7.314243346748559,7.1888360730305285,6.85049941375812,7.010108453474289,8.98896865391035,6.917670434361761,5.778208576398088,6.320845667645722,6.483170853229874,6.3295721257653765,8.382191693625655,7.6398833131998005,6.3746917520969255,8.613605318063383,8.553629293916364,6.639521599510833,6.7374163659370625,7.363696744838992,8.594137956011929,8.204082012174375,6.7374163659370625,5.640967910449898,7.82209277437953,5.400537929583729,7.729280846027402,8.261154672615572,8.249824548616184,4.757556688939453,6.980538940850839
JUNB,8.507398240954304,9.747353829478062,7.787249608467913,10.039604517953759,9.410769324184463,10.729620743553038,8.862637357558794,5.5867647433551415,5.534964249804655,5.7936358203506275,5.222263603528345,5.539779191698494,6.053111336459563,5.798309782454597,5.740657771623893,6.298016730770343,5.853870927483998,5.569855608330948,6.78135971352466,5.828834649468056,8.398743691938193,7.899356922923111,7.415741768290091,8.146695948030656,7.604738534459921,8.146695948030656,7.728940868403374,8.00450139223494,8.916178042544715,7.797012977836145,10.200898605038445,8.106955457122828,6.082361969557474,6.985272714253447,7.862327400517986,7.168421410851924,9.301953395126096,7.247927513443585,6.305788166810991,9.199426967670897,9.952668455489363,6.14414836650889,9.043027283594547,8.138527801422274,9.621960274988508,9.113221243479568,7.189824558880018,7.834787049337339,7.677367292136048,5.652773284510777,8.42584530563943,7.218199943694738,9.131213905086272,9.016251155012748,7.654922469738329
JUND,8.110613805500897,8.728940868403374,7.408117407991838,8.770003091329167,8.254792430192882,8.802516365121223,7.952450058359001,7.381542951184585,7.604738534459921,7.262564702088512,8.336283387864432,8.093285503877924,7.47735352663456,7.746850183098051,7.281698250098829,7.705286790272472,7.152284842306582,7.195741293246449,7.7582232147267245,6.78135971352466,8.478971805032943,6.657497100444111,6.663202278579536,8.223519086790732,8.441076734698616,7.990954860396993,7.685099172006606,7.891176124754544,6.91528186586766,7.592457037268081,8.821136185744049,7.236492618381302,6.2861418728343015,7.044394119358453,7.445014845868423,6.742814669862893,8.630085070002124,7.2393598502774665,5.668175868970137,8.485426827170242,9.572605496191393,6.776762001786231,8.749534267669262,8.084808387804362,8.493855449240822,8.065012150436948,7.846117173336728,7.360188670062712,7.584210901308018,7.6503337538459295,8.006746832440585,8.747857300095939,7.982137968239922,7.431288654291593,7.746192294839658
KLF1,-4.265344566520995,-3.795859283219775,-4.756330919033138,-4.158429362604483,-3.8365012677171206,-4.380821783940931,-3.8365012677171206,-2.265344566520995,-2.145605322246899,-2.395928676331139,-2.8262329322632938,-2.4035418604410146,-2.41119543298445,-2.3883554566263383,-3.0709665213541437,-3.0469210473874924,-2.590744853315162,-2.7563309190331373,-3.265344566520995,-3.0954195650786827,-3.816037165157405,-2.373327247394007,-4.836501267717121,-4.921390165303634,,-4.836501267717121,-4.265344566520995,-5.107803289534515,-4.058893689053568,-4.965784284662087,-4.473931188332412,-4.921390165303634,-5.210896782498619,-4.058893689053568,-6.795859283219775,-3.145605322246899,-1.1909972250609135,-4.321928094887363,-2.6170561304310094,-4.083141235300245,-4.573466861883326,-4.756330919033138,-3.321928094887362,-3.6989977439671855,-4.380821783940931,-4.265344566520995,-4.210896782498619,0.49569516262406876,-4.380821783940931,-1.7858751946471527,-2.9434164716336326,-4.921390165303634,-4.442222328605074,4.436295119839363,-3.517783483861336
KLF11,5.402926780581626,5.262658655072225,3.7479244162384413,4.083213368248981,4.23035674505615,5.109778429078662,4.265286857565172,0.6580972053513715,0.7974280821523131,0.7638364588909514,3.820689560559215,3.403267722339301,1.1335635257411059,1.2172307162206693,0.776525151421912,1.1150332429462402,0.41359408240917517,0.5250665920782109,1.5265696604977832,1.0,5.111031312388744,1.1902987916265946,2.041242982231881,4.754887502163468,4.565901766806668,4.758622982440239,3.8464933159645622,4.448900951145128,2.7300964655954685,4.323370069061268,4.697106574476975,3.0607391578576784,2.5499155536219553,3.3659724275933836,3.5734957154956093,3.36667191611176,4.724104519866845,3.718635616271338,2.974712849796118,4.463360885816658,4.636624620543649,3.7387678368001915,1.8555911077104519,3.2982184024521297,5.12742692986628,4.934988201783478,3.4802651220544627,3.997292407636508,3.6427015718332325,5.447909748742077,4.227278994468321,4.6834157470304305,4.482848283068465,1.3829438695689906,3.304720026895196
KLF12,2.3314185978348148,1.8330924834712123,0.722466024471091,3.4724877714627436,3.3184614651675832,3.8469946869655733,2.5094424930801784,1.4308204965197715,1.7595819732335547,1.4499574836280036,3.032100843167024,2.9876846775667607,1.9978343327818857,2.2960168225332223,1.3362833878644322,2.0292761823706322,1.5983652053236446,0.9456077031813722,1.9278964537288208,1.4324249768047645,2.067638716875363,2.9128414451432705,3.467931546026287,2.1760035570089165,2.6156517047922963,2.9051583219872814,2.0898370901196204,2.751249464828804,0.46675761572617136,3.0001803256099953,2.8061177960356294,1.7777879042735474,1.6848187375532226,1.6318027549241287,2.211012193485512,1.968643755964717,2.427069755210786,0.9605117101190245,1.4766409086695202,3.3158560154039622,2.839758079696636,-0.732164607902385,2.885183866320351,1.8890840985981494,1.1512093928848937,1.4329594072761063,2.631569968309523,2.8129088985617536,1.733788168625182,1.5365502955359103,1.9723250415571516,2.555079898326656,2.1705660567920684,0.025737561413608275,2.0717829908687175
KLF15,5.598424760527719,5.021479727410451,2.9887755623377457,6.228145275667782,5.776498832314343,6.659639187015652,5.954196310386875,4.192194165283345,4.125155131322289,4.293885430302371,3.9354597478052895,4.335569005556748,4.106850796450224,4.04176864995163,3.904002316283692,3.9097731041416397,4.204375511319093,4.154615611326894,4.28835856219366,4.207111961207714,5.177917792195843,-2.5734668618833267,3.4107481281859475,5.00943675560809,5.455162801244506,4.921245888585589,3.554588851677637,6.082361969557474,3.0289227105960137,6.034743949324734,6.0847021080119905,4.238786859587116,4.200457271428572,4.044394119358453,2.9803909560614716,5.902917719033595,4.936402377725063,3.8669079781431663,5.444600813711502,6.757556688939453,6.4033529451907825,4.975217457043024,4.027684876937159,4.918863237274595,3.216299644848638,3.683696454306516,3.584962500721156,2.3538878362849074,5.039138393906958,3.5008020530571575,4.28835856219366,5.222456825927467,3.765534746362977,-3.0588936890535687,4.303822599461102
KLF16,2.9741621677965995,3.4711874603869854,3.22203170248449,3.454175893185802,3.349789870241872,2.995122669103629,3.356143810225275,4.427270935173585,4.857732233157667,5.249255699936582,3.8569856897822046,3.968090752045256,4.836429131161648,4.7713574089905615,4.475084882948782,3.5927560104410268,5.5745556856599245,4.94063660720115,2.893168026088851,2.9155209007519587,3.1811025507537978,4.096767854714689,4.533563348214512,2.9811219897943104,3.1855494346295674,3.051024003024467,3.4789718050329426,2.85658737530124,4.181102550753798,2.8676988209974983,3.710393192170516,2.2141248053528475,1.6644828403646825,3.0328061450832413,3.2770920825043133,3.021302044666106,4.093391153253013,3.4515408330178317,0.8147554828098739,3.7708290460324903,3.1893501701956675,1.8375396343794035,4.62760683812965,3.349082146391089,4.218393711076788,4.169123281476757,3.761285273361619,4.468583317006828,2.891808001035439,4.059182199211692,3.0755326311673574,3.5734957154956093,3.2753050941987687,3.889473542531109,3.574656045386914
